tss_index,chrom,gene_name,mean_coverage,std_coverage,in_blacklist,in_chrX,in_overlapping,in_high_variability,removed
2553,chr2,SLC9A4,2.2680061254207513,0.5403485948425402,True,False,False,False,True
2554,chr2,SLC9A2,2.0868276070046083,0.5169654579384776,True,False,False,False,True
2555,chr2,MFSD9,2.0257260492990294,0.4667533077695865,True,False,False,False,True
2556,chr2,TMEM182,2.1116911825297637,0.4816032582151806,True,False,False,False,True
2557,chr2,POU3F3,1.5225389887604972,0.4346825975024111,True,False,False,False,True
2558,chr2,MRPS9,1.9682789066805384,0.42341343632562667,True,False,False,False,True
2559,chr2,GPR45,2.075860362977278,0.5239518293169116,True,False,False,False,True
2560,chr2,TGFBRAP1,1.6702031049401698,0.4088740769951941,True,False,False,False,True
2561,chr2,C2orf49,1.7694237183711068,0.4710986272146706,True,False,False,False,True
2562,chr2,FHL2,1.960481149631164,0.4911778617201297,True,False,False,False,True
2563,chr2,NCK2,1.7843881784982787,0.47025736311823224,True,False,False,False,True
2564,chr2,ECRG4,2.1973983459462403,0.5469839560508728,True,False,False,False,True
2565,chr2,UXS1,1.6696229768008228,0.3935471319490327,True,False,False,False,True
2566,chr2,RGPD3,1.2582544472934938,0.32161951849588344,True,False,False,False,True
2567,chr2,CD8B2,1.2605231524156353,0.3175373942070529,True,False,False,False,True
2568,chr2,ST6GAL2,1.9431390901213954,0.4874099288174602,True,False,False,False,True
2569,chr2,RGPD4,1.4393527722272839,0.40338263392178414,True,False,False,False,True
2570,chr2,SLC5A7,2.103160837057765,0.5228261401108688,True,False,False,False,True
2571,chr2,SULT1C3,2.0825848419566233,0.5498353596912529,True,False,False,False,True
2572,chr2,SULT1C2,2.2441247137993314,0.6152308679134246,True,False,False,False,True
2573,chr2,SULT1C4,1.8956220618186175,0.43136041525429897,True,False,False,False,True
2574,chr2,GCC2,1.6428812583192995,0.4107975329437513,True,False,False,False,True
2575,chr2,LIMS1,1.6155181814316442,0.39046879029588794,True,False,False,False,True
2576,chr2,RANBP2,1.4324589455641066,0.5035467306189274,True,False,False,False,True
2577,chr2,CCDC138,1.7744868642917637,0.45942233529630827,True,False,False,False,True
2578,chr2,EDAR,2.101500149563685,0.5396139334222833,True,False,False,False,True
2579,chr2,SH3RF3,2.1508075660643717,0.5518193685884677,True,False,False,False,True
2580,chr2,SEPTIN10,2.019514500321282,0.4555195632347632,True,False,True,False,True
2581,chr2,SOWAHC,2.029417623628348,0.4602655353628183,True,False,True,False,True
2582,chr2,RGPD5,0.0024393308919685584,0.006924832881544547,True,False,False,False,True
2583,chr2,LIMS3,0.0,0.0,True,False,False,False,True
2584,chr2,MALL,2.3976387033916415,0.5790727513368583,True,False,False,False,True
2585,chr2,NPHP1,2.0910691902630405,0.49380648725982995,True,False,False,False,True
2586,chr2,MTLN,2.0881220221906274,0.49209622287193827,True,False,False,False,True
2587,chr2,LIMS4,0.0,0.0,True,False,False,False,True
2588,chr2,RGPD6,0.0011953861549630477,0.003997766058766366,True,False,False,False,True
2589,chr2,BUB1,1.6721364975586317,0.4472097107968912,True,False,False,False,True
2590,chr2,ACOXL,2.1519816178848594,0.5441423057758945,True,False,False,False,True
2591,chr2,BCL2L11,1.624380508087898,0.4110445285693506,True,False,False,False,True
2592,chr2,ANAPC1,1.4263524084777108,0.33765653783955446,True,False,False,False,True
2593,chr2,MERTK,1.8342193479304316,0.4414870461039518,True,False,False,False,True
2594,chr2,TMEM87B,1.3749208853799664,0.3434147371397542,True,False,False,False,True
2595,chr2,FBLN7,1.906866793509137,0.48149146877647614,True,False,False,False,True
2596,chr2,ZC3H8,1.6986919069509168,0.3947947221537454,True,False,False,False,True
2597,chr2,ZC3H6,1.5249093006513477,0.3764281189451494,True,False,False,False,True
2598,chr2,RGPD8,1.488627816248372,0.4165057912154914,True,False,False,False,True
2599,chr2,TTL,1.679284894030521,0.43695167634695586,True,False,False,False,True
2600,chr2,POLR1B,1.7201817696092019,0.3989751486186027,True,False,False,False,True
2601,chr2,CHCHD5,1.6133527104010523,0.41018328027456946,True,False,False,False,True
2602,chr2,SLC20A1,1.668957058726273,0.42423515531109446,True,False,False,False,True
2603,chr2,NT5DC4,1.9065364336626365,0.434831235422699,True,False,False,False,True
2604,chr2,CKAP2L,1.7860395229084955,0.40777644850598377,True,False,False,False,True
2605,chr2,IL1A,1.9273651302060657,0.4532177091573189,True,False,False,False,True
2606,chr2,IL1B,1.8074886519944013,0.4078957837088751,True,False,False,False,True
2607,chr2,IL37,2.2773792647771285,0.5578951348452106,True,False,False,False,True
2608,chr2,IL36G,2.5347348597693187,0.6491270572264534,True,False,False,False,True
2609,chr2,IL36A,2.37161866531019,0.5922757536040841,True,False,False,False,True
2610,chr2,IL36B,2.2979758298198023,0.5719635957110464,True,False,False,False,True
2611,chr2,IL36RN,2.4271357926012014,0.606376977998348,True,False,False,False,True
2612,chr2,IL1F10,2.442946395892573,0.6171188701875192,True,False,False,False,True
2613,chr2,IL1RN,1.9338688529697188,0.4890129767390333,True,False,False,False,True
2614,chr2,PSD4,1.7582794267704163,0.4688354002360976,True,False,False,False,True
2615,chr2,PAX8,2.167930053713019,0.5309175227541376,True,False,False,False,True
2616,chr2,ZNG1B,0.6712641939197077,0.2009143261994854,True,False,False,False,True
2617,chr2,FOXD4L1,0.8537776172660102,0.3294332951183806,True,False,False,False,True
2618,chr2,RABL2A,0.8339937712919265,0.21012976000381878,True,False,False,False,True
2619,chr2,SLC35F5,1.6113205852693586,0.3894390158770956,True,False,False,False,True
2620,chr2,ACTR3,1.4431429405394238,0.3414483938178835,True,False,False,False,True
2621,chr2,DPP10,2.164069767730236,0.5235982900925681,True,False,False,False,True
2622,chr2,DDX18,1.8472884588227505,0.4546334600735005,True,False,False,False,True
2623,chr2,CCDC93,1.684039855434741,0.39736352944502623,True,False,False,False,True
2624,chr2,INSIG2,1.9228779694631448,0.4551482969135493,True,False,False,False,True
2625,chr2,EN1,1.8468586065527157,0.480017728401915,True,False,False,False,True
2626,chr2,MARCO,2.1761275246362337,0.5414508337354421,True,False,False,False,True
2627,chr2,C1QL2,2.3988554384108944,0.5908005488951807,True,False,False,False,True
2628,chr2,STEAP3,2.1069309376081695,0.49843308260467334,True,False,False,False,True
2629,chr2,C2orf76,1.7870416120189754,0.3845588057197588,True,False,True,False,True
2630,chr2,DBI,1.8021185081854978,0.38682873358089265,True,False,True,False,True
2631,chr2,TMEM37,2.307480576613068,0.5945661741308979,True,False,False,False,True
2632,chr2,SCTR,2.26354980309085,0.5707940964182571,True,False,False,False,True
2633,chr2,CFAP221,2.1610156191934022,0.5656761327613433,True,False,False,False,True
2634,chr2,TMEM177,1.9355712611640243,0.47985961977982805,True,False,False,False,True
2635,chr2,PTPN4,1.8552775239283392,0.4580613154052387,True,False,False,False,True
2636,chr2,EPB41L5,1.8316873605407022,0.49527179031152985,True,False,False,False,True
2637,chr2,TMEM185B,1.9227251251092192,0.4732361171428721,True,False,False,False,True
2638,chr2,RALB,1.725751198334596,0.41215439921985025,True,False,False,False,True
2639,chr2,INHBB,1.8107307739616072,0.489663439457277,True,False,False,False,True
2640,chr2,GLI2,2.2559223065512373,0.5981727722797023,True,False,False,False,True
2641,chr2,TFCP2L1,2.0707539722438564,0.5050753044640147,True,False,False,False,True
2642,chr2,CLASP1,1.5561315026794844,0.3746386889244791,True,False,False,False,True
2643,chr2,NIFK,1.6453771546898497,0.41178219637715135,True,False,False,False,True
2644,chr2,TSN,1.5805840938716238,0.3868709085288706,True,False,False,False,True
2645,chr2,CNTNAP5,2.063895300190248,0.5281077288804175,True,False,False,False,True
2646,chr2,GYPC,1.956269646254843,0.49363686063211704,True,False,False,False,True
2647,chr2,TEX51,2.566517797084484,0.6270478550176949,True,False,False,False,True
2648,chr2,BIN1,2.1267408485502237,0.5483423274377113,True,False,False,False,True
2649,chr2,CYP27C1,1.9576434476172901,0.49884184132318876,True,False,False,False,True
2650,chr2,ERCC3,1.764367517705909,0.45634285017247944,True,False,False,False,True
2651,chr2,MAP3K2,1.5535735491958595,0.39999548303641996,True,False,False,False,True
2652,chr2,PROC,1.9479030669844573,0.485544183454597,True,False,False,False,True
2653,chr2,IWS1,1.748921778432667,0.34185396069358653,True,False,False,False,True
2654,chr2,MYO7B,2.1590265739161425,0.4793567833203721,True,False,False,False,True
2655,chr2,GPR17,2.019623574028379,0.46457177032908725,True,False,False,False,True
2656,chr2,LIMS2,2.2185295908515164,0.5315149625663701,True,False,False,False,True
2657,chr2,SFT2D3,1.7077069785294994,0.4430921359521367,True,False,False,False,True
2658,chr2,WDR33,1.6638618649047388,0.453325790970601,True,False,False,False,True
2659,chr2,POLR2D,1.502415217030423,0.3592593290255769,True,False,False,False,True
2660,chr2,AMMECR1L,1.4627425569035266,0.39644991419689435,True,False,False,False,True
2661,chr2,SAP130,1.5171126370322379,0.366906954475736,True,False,False,False,True
2662,chr2,UGGT1,1.6090644766313935,0.4213269100951188,True,False,False,False,True
2663,chr2,HS6ST1,1.7954834830299031,0.45236648967704307,True,False,False,False,True
2664,chr2,RAB6C,1.8472888922964583,0.4727557947410554,True,False,False,False,True
2665,chr2,POTEF,1.1402611419368487,0.32899456867359544,True,False,False,False,True
2666,chr2,CCDC74B,1.5883954622214937,0.3816889584368137,True,False,False,False,True
2667,chr2,SMPD4,1.5728193265170076,0.4138793337011065,True,False,True,False,True
2668,chr2,MZT2B,1.5721901706735968,0.4046961671419758,True,False,True,False,True
2669,chr2,TUBA3E,1.622633492383229,0.49148399863966413,True,False,False,False,True
2670,chr2,CCDC115,1.606875454208434,0.4089586603916309,True,False,True,False,True
2671,chr2,IMP4,1.644521227371161,0.4092762313180749,True,False,True,False,True
2672,chr2,PTPN18,1.5974450145100183,0.388818875664547,True,False,False,False,True
2673,chr2,POTEI,0.10267091927550141,0.05144633539021389,True,False,False,False,True
2674,chr2,CFC1B,0.012959776697439739,0.025880532733601254,True,False,False,False,True
2675,chr2,CFC1,0.5117814209944991,0.14176949010583184,True,False,False,False,True
2676,chr2,POTEJ,0.31471987951270813,0.1428425341298436,True,False,False,False,True
2677,chr2,GPR148,2.216954074265832,0.5373409377751253,True,False,False,False,True
2678,chr2,AMER3,2.101183801916987,0.5401916536867111,True,False,False,False,True
2679,chr2,ARHGEF4,2.3163272112670756,0.565560977178689,True,False,False,False,True
2680,chr2,SMIM39,2.3110699406638076,0.5579732659398865,True,False,False,False,True
2681,chr2,FAM168B,1.2376848182901303,0.27156422299289157,True,False,False,False,True
2682,chr2,PLEKHB2,1.4587461923847196,0.3724551521815052,True,False,False,False,True
2683,chr2,POTEE,1.1942774671375973,0.3761092010017992,True,False,False,False,True
2684,chr2,RAB6D,1.916001036458999,0.4908278049827248,True,False,False,False,True
2685,chr2,TUBA3D,1.5919392180378777,0.38200434961483265,True,False,False,False,True
2686,chr2,MZT2A,1.6640554737927622,0.40279183057478485,True,False,False,False,True
2687,chr2,CCDC74A,1.4823790317710586,0.3912041734247922,True,False,False,False,True
2688,chr2,ANKRD30BL,1.5749338096354244,0.4100460922606041,True,False,False,False,True
2689,chr2,GPR39,2.248893796830322,0.6785481531133578,True,False,False,False,True
2690,chr2,LYPD1,2.2466576726329066,0.5416343502945742,True,False,False,False,True
2691,chr2,NCKAP5,2.0754142479245603,0.501310295176988,True,False,False,False,True
2692,chr2,MGAT5,2.0006998501580107,0.49985339387633165,True,False,False,False,True
2693,chr2,TMEM163,2.0751460469270877,0.4954548954943537,True,False,False,False,True
2694,chr2,ACMSD,2.2459334586379196,0.5537185571316666,True,False,False,False,True
2695,chr2,CCNT2,1.635256825327157,0.45062084723856144,True,False,False,False,True
2696,chr2,MAP3K19,1.8612000040875698,0.43896342771969743,True,False,True,False,True
2697,chr2,RAB3GAP1,1.7473023807013712,0.4609322880950177,True,False,True,False,True
2698,chr2,ZRANB3,1.5691336543287087,0.37145863673032603,True,False,True,False,True
2699,chr2,R3HDM1,1.5869744039420828,0.3697134820943959,True,False,True,False,True
2700,chr2,UBXN4,1.8266604608196098,0.4347658284901861,True,False,False,False,True
2701,chr2,LCT,1.7727365083778286,0.43476659438265997,True,False,False,False,True
2702,chr2,MCM6,1.716356720535995,0.43355239038626864,True,False,False,False,True
2703,chr2,DARS1,1.7225081117614536,0.39453589941926925,True,False,False,False,True
2704,chr2,CXCR4,1.4966536650939462,0.39218227325643057,True,False,False,False,True
2705,chr2,THSD7B,2.25458653355061,0.5339324257153971,True,False,False,False,True
2706,chr2,HNMT,1.999828788565816,0.4639590188428009,True,False,False,False,True
2707,chr2,SPOPL,1.5190198178314733,0.3763503557378273,True,False,False,False,True
2708,chr2,NXPH2,2.295452746209608,0.5848447822980732,True,False,False,False,True
2709,chr2,LRP1B,2.20494439342778,0.5634815766940415,True,False,False,False,True
2710,chr2,KYNU,2.025546690393911,0.5509132140376961,True,False,False,False,True
2711,chr2,ARHGAP15,1.6921078578320234,0.4240582606232841,True,False,False,False,True
2712,chr2,GTDC1,1.7540590625315802,0.4380694406721267,True,False,False,False,True
2713,chr2,ZEB2,1.1016308869091405,0.2901098747469093,True,False,False,False,True
2714,chr2,ACVR2A,1.9775048002343893,0.484682876099026,True,False,False,False,True
2715,chr2,ORC4,1.6963395808038164,0.40486509099661105,True,False,True,False,True
2716,chr2,MBD5,1.7214998215653405,0.4135050656368193,True,False,True,False,True
2717,chr2,EPC2,1.4986096990743463,0.3757180290420243,True,False,False,False,True
2718,chr2,KIF5C,1.9087149975854825,0.45510167421458986,True,False,False,False,True
2719,chr2,LYPD6B,2.0956142146972656,0.5115125605807654,True,False,False,False,True
2720,chr2,LYPD6,2.1991158889072646,0.5673573974351602,True,False,False,False,True
2721,chr2,MMADHC,1.8390085367901279,0.43156454199443106,True,False,False,False,True
2722,chr2,RND3,2.1218243232929725,0.534362907619192,True,False,False,False,True
2723,chr2,RBM43,1.6904697649916145,0.41086543824993255,True,False,False,False,True
2724,chr2,NMI,1.4854674617599513,0.3366619112151131,True,False,False,False,True
2725,chr2,TNFAIP6,1.8390566356789722,0.4523150883547936,True,False,False,False,True
2726,chr2,RIF1,1.5037919780731404,0.36046072469059676,True,False,False,False,True
2727,chr2,NEB,2.170484234598043,0.47985931567556844,True,False,False,False,True
2728,chr2,ARL5A,1.8192723653382357,0.4602635904991362,True,False,False,False,True
2729,chr2,CACNB4,1.9709874353438963,0.5023884081991091,True,False,False,False,True
2730,chr2,STAM2,1.4796230959247834,0.38137460622883573,True,False,False,False,True
2731,chr2,FMNL2,1.943672654745216,0.4574678511919286,True,False,False,False,True
2732,chr2,PRPF40A,1.6218581878302707,0.41877760109083184,True,False,True,False,True
2733,chr2,ARL6IP6,1.647857249336141,0.4074621570732061,True,False,True,False,True
2734,chr2,RPRM,2.0865175610301097,0.5299905322752398,True,False,False,False,True
2735,chr2,GALNT13,2.1710863698025507,0.5006633651814711,True,False,False,False,True
2736,chr2,KCNJ3,2.1117670709258807,0.5350011468862925,True,False,False,False,True
2737,chr2,NR4A2,1.435845609289553,0.394413691517316,True,False,False,False,True
2738,chr2,GPD2,1.6244068697512564,0.3942704111459284,True,False,False,False,True
2739,chr2,GALNT5,2.1519127506825226,0.5416397537807728,True,False,False,False,True
2740,chr2,ERMN,1.9580013642126117,0.46840124197490374,True,False,False,False,True
2741,chr2,CYTIP,1.7856220094735367,0.4975209475689373,True,False,False,False,True
2742,chr2,ACVR1C,1.9765069410694398,0.4832764082576728,True,False,False,False,True
2743,chr2,ACVR1,1.8194965496014874,0.4363038897185647,True,False,False,False,True
2744,chr2,UPP2,2.02421806615921,0.48175578826072213,True,False,False,False,True
2745,chr2,CCDC148,1.9605593429200647,0.5950458807549742,True,False,True,False,True
2746,chr2,PKP4,1.9586667917822678,0.5903986623593018,True,False,True,False,True
